WEO Country Code,ISO,WEO Subject Code,Subject Descriptor,Units,Scale,2019
960,HRV,PCPIPCH,"Inflation, average consumer prices",Percent change,,0.961
960,HRV,PCPIE,"Inflation, end of period consumer prices",Index,,102.701
960,HRV,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,1.183
960,HRV,TM_RPCH,Volume of imports of goods and services,Percent change,,6.882
960,HRV,TMG_RPCH,Volume of Imports of goods,Percent change,,6.2
960,HRV,TX_RPCH,Volume of exports of goods and services,Percent change,,6.13
960,HRV,TXG_RPCH,Volume of exports of goods,Percent change,,7.9
960,HRV,LUR,Unemployment rate,Percent of total labor force,,9
960,HRV,LP,Population,Persons,Millions,4.06
960,HRV,GGR,General government revenue,National currency,Billions,186.636
960,HRV,GGR_NGDP,General government revenue,Percent of GDP,,46.577
960,HRV,GGX,General government total expenditure,National currency,Billions,186.737
960,HRV,GGX_NGDP,General government total expenditure,Percent of GDP,,46.602
960,HRV,GGXCNL,General government net lending/borrowing,National currency,Billions,-0.101
960,HRV,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,-0.025
960,HRV,GGSB,General government structural balance,National currency,Billions,0.353
960,HRV,GGSB_NPGDP,General government structural balance,Percent of potential GDP,,0.089
960,HRV,GGXONLB,General government primary net lending/borrowing,National currency,Billions,7.468
960,HRV,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,1.864
960,HRV,GGXWDG,General government gross debt,National currency,Billions,284.795
960,HRV,GGXWDG_NGDP,General government gross debt,Percent of GDP,,71.074
960,HRV,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,400.705
960,HRV,BCA,Current account balance,U.S. dollars,Billions,1.039
960,HRV,BCA_NGDPD,Current account balance,Percent of GDP,,1.712
423,CYP,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,20.921
423,CYP,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,3.11
423,CYP,NGDP,"Gross domestic product, current prices",National currency,Billions,21.619
423,CYP,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,24.28
423,CYP,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,36.268
423,CYP,NGDP_D,"Gross domestic product, deflator",Index,,103.333
423,CYP,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"23,885.61"
423,CYP,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"36,149.40"
423,CYP,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"24,681.72"
423,CYP,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"27,719.69"
423,CYP,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"41,406.87"
423,CYP,NGAP_NPGDP,Output gap in percent of potential GDP,Percent of potential GDP,,0.694
423,CYP,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.026
423,CYP,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,0.596
423,CYP,NID_NGDP,Total investment,Percent of GDP,,20.622
423,CYP,NGSD_NGDP,Gross national savings,Percent of GDP,,12.781
423,CYP,PCPI,"Inflation, average consumer prices",Index,,100.952
423,CYP,PCPIPCH,"Inflation, average consumer prices",Percent change,,0.724
423,CYP,PCPIE,"Inflation, end of period consumer prices",Index,,101.531
423,CYP,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,1.238
423,CYP,TM_RPCH,Volume of imports of goods and services,Percent change,,2.5
423,CYP,TMG_RPCH,Volume of Imports of goods,Percent change,,-2.991
423,CYP,TX_RPCH,Volume of exports of goods and services,Percent change,,0.2
423,CYP,TXG_RPCH,Volume of exports of goods,Percent change,,-9.612
423,CYP,LUR,Unemployment rate,Percent of total labor force,,7.009
423,CYP,LE,Employment,Persons,Millions,0.411
423,CYP,LP,Population,Persons,Millions,0.876
423,CYP,GGR,General government revenue,National currency,Billions,9.068
423,CYP,GGR_NGDP,General government revenue,Percent of GDP,,41.946
423,CYP,GGX,General government total expenditure,National currency,Billions,8.284
423,CYP,GGX_NGDP,General government total expenditure,Percent of GDP,,38.318
423,CYP,GGXCNL,General government net lending/borrowing,National currency,Billions,0.784
423,CYP,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,3.628
423,CYP,GGSB,General government structural balance,National currency,Billions,0.493
423,CYP,GGSB_NPGDP,General government structural balance,Percent of potential GDP,,1.741
423,CYP,GGXONLB,General government primary net lending/borrowing,National currency,Billions,1.274
423,CYP,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,5.893
423,CYP,GGXWDG,General government gross debt,National currency,Billions,20.768
423,CYP,GGXWDG_NGDP,General government gross debt,Percent of GDP,,96.065
423,CYP,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,21.619
423,CYP,BCA,Current account balance,U.S. dollars,Billions,-1.904
423,CYP,BCA_NGDPD,Current account balance,Percent of GDP,,-7.841
935,CZE,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,"4,856.42"
935,CZE,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,2.45
935,CZE,NGDP,"Gross domestic product, current prices",National currency,Billions,"5,604.76"
935,CZE,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,246.953
935,CZE,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,413.119
935,CZE,NGDP_D,"Gross domestic product, deflator",Index,,115.409
935,CZE,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"456,509.96"
935,CZE,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"33,903.01"
935,CZE,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"526,854.75"
935,CZE,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"23,213.95"
935,CZE,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"38,833.77"
935,CZE,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.291
935,CZE,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,13.567
935,CZE,NID_NGDP,Total investment,Percent of GDP,,26.374
935,CZE,NGSD_NGDP,Gross national savings,Percent of GDP,,26.291
935,CZE,PCPI,"Inflation, average consumer prices",Index,,108.037
935,CZE,PCPIPCH,"Inflation, average consumer prices",Percent change,,2.559
935,CZE,PCPIE,"Inflation, end of period consumer prices",Index,,108.438
935,CZE,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,2.3
935,CZE,TM_RPCH,Volume of imports of goods and services,Percent change,,5
935,CZE,TMG_RPCH,Volume of Imports of goods,Percent change,,4.994
935,CZE,TX_RPCH,Volume of exports of goods and services,Percent change,,4
935,CZE,TXG_RPCH,Volume of exports of goods,Percent change,,4.018
935,CZE,LUR,Unemployment rate,Percent of total labor force,,2.2
935,CZE,LE,Employment,Persons,Millions,5.295
935,CZE,LP,Population,Persons,Millions,10.638
935,CZE,GGR,General government revenue,National currency,Billions,"2,330.32"
935,CZE,GGR_NGDP,General government revenue,Percent of GDP,,41.578
935,CZE,GGX,General government total expenditure,National currency,Billions,"2,317.84"
935,CZE,GGX_NGDP,General government total expenditure,Percent of GDP,,41.355
935,CZE,GGXCNL,General government net lending/borrowing,National currency,Billions,12.478
935,CZE,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,0.223
935,CZE,GGSB,General government structural balance,National currency,Billions,10.36
935,CZE,GGSB_NPGDP,General government structural balance,Percent of potential GDP,,0.185
935,CZE,GGXONLB,General government primary net lending/borrowing,National currency,Billions,43.374
935,CZE,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,0.774
935,CZE,GGXWDG,General government gross debt,National currency,Billions,"1,771.95"
935,CZE,GGXWDG_NGDP,General government gross debt,Percent of GDP,,31.615
935,CZE,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,"5,604.76"
935,CZE,BCA,Current account balance,U.S. dollars,Billions,-0.205
935,CZE,BCA_NGDPD,Current account balance,Percent of GDP,,-0.083
128,DNK,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,"2,086.73"
128,DNK,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,1.698
128,DNK,NGDP,"Gross domestic product, current prices",National currency,Billions,"2,297.73"
128,DNK,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,347.176
128,DNK,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,312.842
128,DNK,NGDP_D,"Gross domestic product, deflator",Index,,110.111
128,DNK,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"359,404.85"
128,DNK,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"47,040.42"
128,DNK,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"395,745.76"
128,DNK,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"59,795.27"
128,DNK,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"53,881.85"
128,DNK,NGAP_NPGDP,Output gap in percent of potential GDP,Percent of potential GDP,,0.715
128,DNK,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.221
128,DNK,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,7.345
128,DNK,NID_NGDP,Total investment,Percent of GDP,,23.577
128,DNK,NGSD_NGDP,Gross national savings,Percent of GDP,,29.122
128,DNK,PCPI,"Inflation, average consumer prices",Index,,103.115
128,DNK,PCPIPCH,"Inflation, average consumer prices",Percent change,,1.3
128,DNK,PCPIE,"Inflation, end of period consumer prices",Index,,103.173
128,DNK,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,1.15
128,DNK,TM_RPCH,Volume of imports of goods and services,Percent change,,2.192
128,DNK,TMG_RPCH,Volume of Imports of goods,Percent change,,2.5
128,DNK,TX_RPCH,Volume of exports of goods and services,Percent change,,1.781
128,DNK,TXG_RPCH,Volume of exports of goods,Percent change,,2.5
128,DNK,LUR,Unemployment rate,Percent of total labor force,,4.958
128,DNK,LE,Employment,Persons,Millions,2.888
128,DNK,LP,Population,Persons,Millions,5.806
128,DNK,GGR,General government revenue,National currency,Billions,"1,186.64"
128,DNK,GGR_NGDP,General government revenue,Percent of GDP,,51.644
128,DNK,GGX,General government total expenditure,National currency,Billions,"1,183.07"
128,DNK,GGX_NGDP,General government total expenditure,Percent of GDP,,51.489
128,DNK,GGXCNL,General government net lending/borrowing,National currency,Billions,3.566
128,DNK,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,0.155
128,DNK,GGSB,General government structural balance,National currency,Billions,0.486
128,DNK,GGSB_NPGDP,General government structural balance,Percent of potential GDP,,0.021
128,DNK,GGXONLB,General government primary net lending/borrowing,National currency,Billions,-0.883
128,DNK,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,-0.038
128,DNK,GGXWDN,General government net debt,National currency,Billions,302.324
128,DNK,GGXWDN_NGDP,General government net debt,Percent of GDP,,13.157
128,DNK,GGXWDG,General government gross debt,National currency,Billions,757.959
128,DNK,GGXWDG_NGDP,General government gross debt,Percent of GDP,,32.987
128,DNK,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,"2,297.73"
128,DNK,BCA,Current account balance,U.S. dollars,Billions,19.25
128,DNK,BCA_NGDPD,Current account balance,Percent of GDP,,5.545
611,DJI,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,525.818
611,DJI,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,6
611,DJI,NGDP,"Gross domestic product, current prices",National currency,Billions,562.724
611,DJI,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,3.166
611,DJI,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,6.004
611,DJI,NGDP_D,"Gross domestic product, deflator",Index,,107.019
611,DJI,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"487,603.51"
611,DJI,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"4,860.63"
611,DJI,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"521,826.73"
611,DJI,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"2,936.21"
611,DJI,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"5,567.55"
611,DJI,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.004
611,DJI,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,93.727
611,DJI,NID_NGDP,Total investment,Percent of GDP,,19.586
611,DJI,NGSD_NGDP,Gross national savings,Percent of GDP,,19.322
611,DJI,PCPI,"Inflation, average consumer prices",Index,,107.26
611,DJI,PCPIPCH,"Inflation, average consumer prices",Percent change,,2.181
611,DJI,PCPIE,"Inflation, end of period consumer prices",Index,,108.322
611,DJI,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,2
611,DJI,TM_RPCH,Volume of imports of goods and services,Percent change,,15.321
611,DJI,TMG_RPCH,Volume of Imports of goods,Percent change,,17.245
611,DJI,TX_RPCH,Volume of exports of goods and services,Percent change,,3.538
611,DJI,TXG_RPCH,Volume of exports of goods,Percent change,,3.471
